feature,rank,other_feature,corr
S_COMITATIVE_VS_INSTRUMENTAL_MARK,3,S_OBLIQUE_BEFORE_OBJECT,0.1875
S_COMITATIVE_VS_INSTRUMENTAL_MARK,4,S_NEGATIVE_WORD_INITIAL,0.1875
S_COMITATIVE_VS_INSTRUMENTAL_MARK,5,P_PHARYNGEALS,0.1875
S_NUMCLASS_MARK,1,P_PARA_CLICKS_AFFECTIVE,0.1875
S_NUMCLASS_MARK,2,S_OBJECT_RELATIVE_ZERO,0.1875
S_NUMCLASS_MARK,3,S_SUBJECT_RELATIVE_ZERO,0.1875
S_NUMCLASS_MARK,4,M_ORDINAL_NUMERALS,0.1875
S_NUMCLASS_MARK,5,S_PLURAL_MARK,0.1875
S_ADJECTIVE_WITHOUT_NOUN,1,P_NASALS,0.1875
S_ADJECTIVE_WITHOUT_NOUN,2,S_XOV,0.1875
S_ADJECTIVE_WITHOUT_NOUN,3,P_LABIAL_VELARS,0.1875
S_ADJECTIVE_WITHOUT_NOUN,4,P_CLICKS,0.1875
S_ADJECTIVE_WITHOUT_NOUN,5,S_PLURAL_PREFIX,0.1875
S_PERFECTIVE_VS_IMPERFECTIVE_MARK,1,P_CLICKS,0.1875
S_PERFECTIVE_VS_IMPERFECTIVE_MARK,2,S_OBLIQUE_AFTER_OBJECT,0.1875
S_PERFECTIVE_VS_IMPERFECTIVE_MARK,3,S_XVO,0.1875
S_PERFECTIVE_VS_IMPERFECTIVE_MARK,4,S_SVO,0
S_PERFECTIVE_VS_IMPERFECTIVE_MARK,5,S_SPECIAL_RECIP_CONSTR,0
S_PAST_VS_PRESENT_MARK,1,P_BILABIALS,0.1875
S_PAST_VS_PRESENT_MARK,2,S_XOV,0.1875
S_PAST_VS_PRESENT_MARK,3,P_NASALS,0.1875
S_PAST_VS_PRESENT_MARK,4,S_DEMONSTRATIVE_SUFFIX,0.1875
S_PAST_VS_PRESENT_MARK,5,S_TYPICAL_PASSIVE_CONSTRUCTION,0
S_FUTURE_AFFIX,1,P_NASALS,0.1875
S_FUTURE_AFFIX,2,S_DEMONSTRATIVE_SUFFIX,0.1875
S_FUTURE_AFFIX,3,S_XOV,0.1875
S_FUTURE_AFFIX,4,S_SVO,0
S_FUTURE_AFFIX,5,S_SPECIAL_RECIP_CONSTR,0
S_TAM_PREFIX,1,S_OVA,0.1875
S_TAM_PREFIX,2,S_OthTR,0.1875
S_TAM_PREFIX,3,S_MTA,0.1875
S_TAM_PREFIX,4,S_VTR,0.1875
S_TAM_PREFIX,5,S_VRT,0.1875
S_TAM_SUFFIX,1,S_EXP_SUBJ_FEAR_VERBAL,0.1875
S_TAM_SUFFIX,2,S_ALSO_FOLLOW_FOCUS,0.1875
S_TAM_SUFFIX,3,S_OVA,0.1875
S_TAM_SUFFIX,4,S_SUBORDINATOR_SUFFIX,0.1875
S_TAM_SUFFIX,5,S_DEMONSTRATIVE_PREFIX,0.1875
S_DEGREE_WORD_BEFORE_ADJECTIVE,1,S_STRV,0.1875
S_DEGREE_WORD_BEFORE_ADJECTIVE,2,P_CLICKS,0.1875
S_DEGREE_WORD_BEFORE_ADJECTIVE,3,S_EXPL_SUBJ_SEEM,0.1875
S_DEGREE_WORD_BEFORE_ADJECTIVE,4,S_SRTV,0.1875
S_DEGREE_WORD_BEFORE_ADJECTIVE,5,S_VRT,0.1875
S_DEGREE_WORD_AFTER_ADJECTIVE,1,S_EXP_SUBJ_FEAR_VERBAL,0.1875
S_DEGREE_WORD_AFTER_ADJECTIVE,2,S_ADJOINED_RELATIVE,0.1875
S_DEGREE_WORD_AFTER_ADJECTIVE,3,M_2ND_PERSON_GENDER_DIST,0.1875
S_DEGREE_WORD_AFTER_ADJECTIVE,4,S_OVA,0.1875
S_DEGREE_WORD_AFTER_ADJECTIVE,5,M_COMP_STAN_MARK,0.1875
S_POLARQ_MARK_INITIAL,1,M_COMP_STAN_MARK,0.1875
S_POLARQ_MARK_INITIAL,2,S_PROCONJ_SING,0.1875
S_POLARQ_MARK_INITIAL,3,S_WANT_COMPLEMENT_IMPLICIT_SUBJECT,0.1875
S_POLARQ_MARK_INITIAL,4,S_SVRT,0.1875
S_POLARQ_MARK_INITIAL,5,S_POLARQ_WORD,0.1875
S_POLARQ_MARK_FINAL,1,S_OBLIQUE_AFTER_OBJECT,0.1875
S_POLARQ_MARK_FINAL,2,M_COMP_STAN_MARK,0.1875
S_POLARQ_MARK_FINAL,3,S_XVO,0.1875
S_POLARQ_MARK_FINAL,4,M_PROGRESSIVE_MARK,0.1875
S_POLARQ_MARK_FINAL,5,S_FINGER_TOE_DIST,0.1875
S_POLARQ_MARK_SECOND,1,S_SPECIAL_RECIP_CONSTR,0.1875
S_POLARQ_MARK_SECOND,2,S_NOUN_CONJ_COM_DIFF,0.1875
S_POLARQ_MARK_SECOND,3,S_NEGATIVE_BEFORE_VERB,0.1875
S_POLARQ_MARK_SECOND,4,S_POLARQ_WORD,0.1875
S_POLARQ_MARK_SECOND,5,S_INSTRUMENTAL_ADPOSITION,0.1875
S_POLARQ_WORD,1,P_CLICKS,0.1875
S_POLARQ_WORD,2,S_POLARQ_MARK_INITIAL,0.1875
S_POLARQ_WORD,3,S_POLARQ_MARK_FINAL,0.1875
S_POLARQ_WORD,4,S_POLARQ_MARK_SECOND,0.1875
S_POLARQ_WORD,5,S_XVO,0.1875
S_POLARQ_AFFIX,1,P_BILABIALS,0.1875
S_POLARQ_AFFIX,2,S_OBLIQUE_AFTER_OBJECT,0.1875
S_POLARQ_AFFIX,3,S_DEMONSTRATIVE_PREFIX,0.1875
S_POLARQ_AFFIX,4,S_SPECIAL_RECIP_CONSTR,0
S_POLARQ_AFFIX,5,S_TYPICAL_PASSIVE_CONSTRUCTION,0
S_SUBORDINATOR_WORD_BEFORE_CLAUSE,1,S_PLURAL_PREFIX,0.1875
S_SUBORDINATOR_WORD_BEFORE_CLAUSE,2,S_CASE_PROCLITIC,0.1875
S_SUBORDINATOR_WORD_BEFORE_CLAUSE,3,S_CASE_PREFIX,0.1875
S_SUBORDINATOR_WORD_BEFORE_CLAUSE,4,S_OBLIQUE_BEFORE_OBJECT,0.1875
S_SUBORDINATOR_WORD_BEFORE_CLAUSE,5,S_XOV,0.1875
S_SUBORDINATOR_WORD_AFTER_CLAUSE,1,P_FRICATIVES,0.1875
S_SUBORDINATOR_WORD_AFTER_CLAUSE,2,S_OBLIQUE_AFTER_OBJECT,0.1875
S_SUBORDINATOR_WORD_AFTER_CLAUSE,3,S_SVO,0
S_SUBORDINATOR_WORD_AFTER_CLAUSE,4,S_TYPICAL_PASSIVE_CONSTRUCTION,0
S_SUBORDINATOR_WORD_AFTER_CLAUSE,5,S_APPLICATIVE_CONSTRUCTION,0
S_SUBORDINATOR_SUFFIX,1,P_FRICATIVES,0.1875
S_SUBORDINATOR_SUFFIX,2,S_TEND_SUFFIX,0.1875
S_SUBORDINATOR_SUFFIX,3,P_COMPLEX_ONSETS,0.1875
S_SUBORDINATOR_SUFFIX,4,S_OXV,0.1875
S_SUBORDINATOR_SUFFIX,5,P_NASALS,0.1875
S_PROSUBJECT_WORD,1,P_BILABIALS,0.1875
S_PROSUBJECT_WORD,2,S_OSV,0.1875
S_PROSUBJECT_WORD,3,S_XVO,0.1875
S_PROSUBJECT_WORD,4,S_RECIP_REFLEX_CONSTR_ID,0
S_PROSUBJECT_WORD,5,S_SPECIAL_RECIP_CONSTR,0
S_PROSUBJECT_AFFIX,1,S_OVS,0.1875
S_PROSUBJECT_AFFIX,2,S_SVO,0
S_PROSUBJECT_AFFIX,3,S_SPECIAL_RECIP_CONSTR,0
S_PROSUBJECT_AFFIX,4,S_TYPICAL_PASSIVE_CONSTRUCTION,0
S_PROSUBJECT_AFFIX,5,S_APPLICATIVE_CONSTRUCTION,0
S_PROSUBJECT_CLITIC,1,P_BILABIALS,0.1875
S_PROSUBJECT_CLITIC,2,S_COMITATIVE_VS_INSTRUMENTAL_MARK,0.1875
S_PROSUBJECT_CLITIC,3,S_OBLIQUE_AFTER_OBJECT,0.1875
S_PROSUBJECT_CLITIC,4,P_COMPLEX_ONSETS,0.1875
S_PROSUBJECT_CLITIC,5,S_SUBJECT_BEFORE_OBJECT,0.1875
S_NEGATIVE_AFFIX,1,M_COMP_STAN_MARK,0.1875
S_NEGATIVE_AFFIX,2,S_NEGATIVE_BEFORE_VERB,0.1875
S_NEGATIVE_AFFIX,3,S_HEAR_SMELL_DIST,0.1875
S_NEGATIVE_AFFIX,4,S_PROCONJ_SING,0.1875
S_NEGATIVE_AFFIX,5,M_ORDINAL_NUMERALS,0.1875
S_NEGATIVE_WORD,1,S_NEGATIVE_WORD_ADJACENT_AFTER_VERB,0.1875
S_NEGATIVE_WORD,2,S_OBLIQUE_BEFORE_OBJECT,0.1875
S_NEGATIVE_WORD,3,S_XOV,0.1875
S_NEGATIVE_WORD,4,S_NEGATIVE_WORD_ADJACENT_BEFORE_VERB,0.1875
S_NEGATIVE_WORD,5,S_XVO,0.1875
S_ANY_AGREEMENT_ON_ADJECTIVES,1,S_OVA,0.1875
S_ANY_AGREEMENT_ON_ADJECTIVES,2,S_POSSESSIVE_DEPMARK,0.1875
S_ANY_AGREEMENT_ON_ADJECTIVES,3,S_ALSO_FOLLOW_FOCUS,0.1875
S_ANY_AGREEMENT_ON_ADJECTIVES,4,S_COPULA_PRED_LOC,0.1875
S_ANY_AGREEMENT_ON_ADJECTIVES,5,S_INSTRUMENTAL_ADPOSITION,0.1875
S_COMPLEMENTIZER_WORD_BEFORE_CLAUSE,1,S_SVO,0
S_COMPLEMENTIZER_WORD_BEFORE_CLAUSE,2,S_SPECIAL_RECIP_CONSTR,0
S_COMPLEMENTIZER_WORD_BEFORE_CLAUSE,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
S_COMPLEMENTIZER_WORD_BEFORE_CLAUSE,4,S_APPLICATIVE_CONSTRUCTION,0
S_COMPLEMENTIZER_WORD_BEFORE_CLAUSE,5,S_SUBJECT_RELATIVE_ZERO,0
S_COMPLEMENTIZER_WORD_AFTER_CLAUSE,1,S_SVO,0
S_COMPLEMENTIZER_WORD_AFTER_CLAUSE,2,S_SPECIAL_RECIP_CONSTR,0
S_COMPLEMENTIZER_WORD_AFTER_CLAUSE,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
S_COMPLEMENTIZER_WORD_AFTER_CLAUSE,4,S_APPLICATIVE_CONSTRUCTION,0
S_COMPLEMENTIZER_WORD_AFTER_CLAUSE,5,S_SUBJECT_RELATIVE_ZERO,0
S_VOX,1,S_OBLIQUE_AFTER_VERB,0.2857142984867096
S_VOX,2,S_VOS,0.1875
S_VOX,3,S_OBLIQUE_AFTER_OBJECT,0.1875
S_VOX,4,S_CASE_PROCLITIC,0.1875
S_VOX,5,S_OBJECT_AFTER_VERB,0.1875
S_XVO,1,S_SVO,0.1875
S_XVO,2,P_VELAR_NASAL,0.1875
S_XVO,3,P_VELAR_NASAL_INITIAL,0.1875
S_XVO,4,S_OBJECT_DEPMARK,0.1875
S_XVO,5,P_COMPLEX_ONSETS,0.1875
S_XOV,1,S_DEGREE_WORD_BEFORE_ADJECTIVE,0.1875
S_XOV,2,S_NEGATIVE_WORD_ADJACENT_BEFORE_VERB,0.1875
S_XOV,3,P_VELAR_NASAL,0.1875
S_XOV,4,P_VELAR_NASAL_INITIAL,0.1875
S_XOV,5,S_OBJECT_DEPMARK,0.1875
S_OXV,1,S_ADPOSITION_BEFORE_NOUN,0.1875
S_OXV,2,S_RELATIVE_AROUND_NOUN,0.1875
S_OXV,3,S_COMITATIVE_VS_INSTRUMENTAL_MARK,0.1875
S_OXV,4,S_SUBORDINATOR_SUFFIX,0.1875
S_OXV,5,S_OBLIQUE_AFTER_OBJECT,0.1875
S_OVX,1,S_SVO,0
S_OVX,2,S_SPECIAL_RECIP_CONSTR,0
S_OVX,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
S_OVX,4,S_APPLICATIVE_CONSTRUCTION,0
S_OVX,5,S_SUBJECT_RELATIVE_ZERO,0
S_OBLIQUE_AFTER_VERB,1,S_VOX,0.2857142984867096
S_OBLIQUE_AFTER_VERB,2,S_RELATIVE_AFTER_NOUN,0.1875
S_OBLIQUE_AFTER_VERB,3,S_OBLIQUE_AFTER_OBJECT,0.1875
S_OBLIQUE_AFTER_VERB,4,S_VOS,0.1875
S_OBLIQUE_AFTER_VERB,5,S_CASE_PROCLITIC,0.1875
S_OBLIQUE_AFTER_OBJECT,1,S_CASE_PREFIX,0.1875
S_OBLIQUE_AFTER_OBJECT,2,P_LABIAL_VELARS,0.1875
S_OBLIQUE_AFTER_OBJECT,3,P_TH,0.1875
S_OBLIQUE_AFTER_OBJECT,4,P_PHARYNGEALS,0.1875
S_OBLIQUE_AFTER_OBJECT,5,S_NEGATIVE_WORD_INITIAL,0.1875
S_OBLIQUE_BEFORE_VERB,1,S_ADPOSITION_AFTER_NOUN,0.1875
S_OBLIQUE_BEFORE_VERB,2,S_XVO,0.1875
S_OBLIQUE_BEFORE_VERB,3,P_COMPLEX_ONSETS,0.1875
S_OBLIQUE_BEFORE_VERB,4,S_OBLIQUE_BEFORE_OBJECT,0.1875
S_OBLIQUE_BEFORE_VERB,5,S_SUBORDINATOR_SUFFIX,0.1875
S_OBLIQUE_BEFORE_OBJECT,1,P_VELAR_NASAL_INITIAL,0.1875
S_OBLIQUE_BEFORE_OBJECT,2,P_LATERAL_L,0.1875
S_OBLIQUE_BEFORE_OBJECT,3,S_NEGATIVE_WORD_ADJACENT_BEFORE_VERB,0.1875
S_OBLIQUE_BEFORE_OBJECT,4,P_VELAR_NASAL,0.1875
S_OBLIQUE_BEFORE_OBJECT,5,S_OBJECT_DEPMARK,0.1875
S_ARTICLE_WORD_BEFORE_NOUN,1,S_VOS,0.1875
S_ARTICLE_WORD_BEFORE_NOUN,2,S_OVS,0.1875
S_ARTICLE_WORD_BEFORE_NOUN,3,S_SUBJECT_AFTER_OBJECT,0.1875
S_ARTICLE_WORD_BEFORE_NOUN,4,S_SVO,0
S_ARTICLE_WORD_BEFORE_NOUN,5,S_TYPICAL_PASSIVE_CONSTRUCTION,0
S_ARTICLE_WORD_AFTER_NOUN,1,S_ERGATIVE_VS_ABSOLUTIVE_MARK,0.1875
S_ARTICLE_WORD_AFTER_NOUN,2,S_SUBJECT_BEFORE_OBJECT,0.1875
S_ARTICLE_WORD_AFTER_NOUN,3,S_SVO,0
S_ARTICLE_WORD_AFTER_NOUN,4,S_TYPICAL_PASSIVE_CONSTRUCTION,0
S_ARTICLE_WORD_AFTER_NOUN,5,S_APPLICATIVE_CONSTRUCTION,0
P_CODAS,1,S_STRV,0.1875
P_CODAS,2,S_SRTV,0.1875
P_CODAS,3,S_VRT,0.1875
P_CODAS,4,S_INTERNALLY_HEADED_RELATIVE,0.1875
P_CODAS,5,S_CORRELATIVE_RELATIVE,0.1875
P_COMPLEX_CODAS,1,S_LIKE_EXP_SUBJ,0.1875
P_COMPLEX_CODAS,2,INV_VOWEL_HEIGHT_2,0.1875
P_COMPLEX_CODAS,3,M_COMP_STAN_MARK,0.1875
P_COMPLEX_CODAS,4,S_TAM,0.1875
P_COMPLEX_CODAS,5,M_PROGRESSIVE_MARK,0.1875
P_LONG_VOWELS,1,INV_PLACE_PALATALIZED_LAB,0.1875
P_LONG_VOWELS,2,INV_OPEN_BACK_ROUNDED_VOWEL,0.1875
P_LONG_VOWELS,3,S_SUBJECT_BEFORE_OBJECT,0.1875
P_LONG_VOWELS,4,S_ERGATIVE_VS_ABSOLUTIVE_MARK,0.1875
P_LONG_VOWELS,5,INV_VOICELESS_ALVEOLAR_PLOSIVE_WITH_VOICELESS_DENTAL_FRICATIVE,0.11249999701976776
S_DEFINITE_ARTICLE,1,S_SVO,0
S_DEFINITE_ARTICLE,2,S_SPECIAL_RECIP_CONSTR,0
S_DEFINITE_ARTICLE,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
S_DEFINITE_ARTICLE,4,S_APPLICATIVE_CONSTRUCTION,0
S_DEFINITE_ARTICLE,5,S_SUBJECT_RELATIVE_ZERO,0
S_INDEFINITE_ARTICLE,1,S_SVO,0
S_INDEFINITE_ARTICLE,2,S_SPECIAL_RECIP_CONSTR,0
S_INDEFINITE_ARTICLE,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
S_INDEFINITE_ARTICLE,4,S_APPLICATIVE_CONSTRUCTION,0
S_INDEFINITE_ARTICLE,5,S_SUBJECT_RELATIVE_ZERO,0
S_ARTICLE_BEFORE_NOUN,1,S_RECIP_REFLEX_CONSTR_ID,0.1875
S_ARTICLE_BEFORE_NOUN,2,S_OthTR,0.1875
S_ARTICLE_BEFORE_NOUN,3,S_VTR,0.1875
S_ARTICLE_BEFORE_NOUN,4,S_VRT,0.1875
S_ARTICLE_BEFORE_NOUN,5,S_DEMONSTRATIVE_DEFINITE_CO-OCCUR,0.1875
S_ARTICLE_AFTER_NOUN,1,M_COMP_STAN_MARK,0.1875
S_ARTICLE_AFTER_NOUN,2,S_FINGER_TOE_DIST,0.1875
S_ARTICLE_AFTER_NOUN,3,S_WANT_COMPLEMENT_IMPLICIT_SUBJECT,0.1875
S_ARTICLE_AFTER_NOUN,4,S_PROCONJ_SING,0.1875
S_ARTICLE_AFTER_NOUN,5,S_PLURAL_MARK,0.1875
S_NOM_CONJ_COM_EXP_DIFF,1,S_SVO,0
S_NOM_CONJ_COM_EXP_DIFF,2,S_SPECIAL_RECIP_CONSTR,0
S_NOM_CONJ_COM_EXP_DIFF,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
S_NOM_CONJ_COM_EXP_DIFF,4,S_APPLICATIVE_CONSTRUCTION,0
S_NOM_CONJ_COM_EXP_DIFF,5,S_SUBJECT_RELATIVE_ZERO,0
S_INCL_EXCL_DIST,1,S_SVO,0.1875
S_INCL_EXCL_DIST,2,S_POSSESSIVE_DEPMARK,0.1875
S_INCL_EXCL_DIST,3,S_CASE_PREFIX,0.1875
S_INCL_EXCL_DIST,4,S_GREEN_BLUE_DIST,0.1875
S_INCL_EXCL_DIST,5,S_HEAR_SMELL_DIST,0.1875
S_3RD_PERSON_GENDER_DIST,1,S_LIKE_EXP_SUBJ,0.1875
S_3RD_PERSON_GENDER_DIST,2,S_EXP_SUBJ_FEAR_VERBAL,0.1875
S_3RD_PERSON_GENDER_DIST,3,INV_VOICELESS_LABIODENTAL_FRICATIVE,0.1875
S_3RD_PERSON_GENDER_DIST,4,S_FINGER_TOE_DIST,0.1875
S_3RD_PERSON_GENDER_DIST,5,S_OVA,0.1875
S_DUAL_UNIT_PRON,1,S_SVO,0.1875
S_DUAL_UNIT_PRON,2,M_PROGRESSIVE_MARK,0.1875
S_DUAL_UNIT_PRON,3,S_TAM_MARK,0.1875
S_DUAL_UNIT_PRON,4,M_COMP_STAN_MARK,0.1875
S_DUAL_UNIT_PRON,5,S_WANT_COMPLEMENT_IMPLICIT_SUBJECT,0.1875
S_DEMO_DIS_CONTR_3_MORE,1,S_LIKE_EXP_SUBJ,0.1875
S_DEMO_DIS_CONTR_3_MORE,2,S_ALSO_FOLLOW_FOCUS,0.1875
S_DEMO_DIS_CONTR_3_MORE,3,S_OVA,0.1875
S_DEMO_DIS_CONTR_3_MORE,4,S_NEGATIVE_BEFORE_VERB,0.1875
S_DEMO_DIS_CONTR_3_MORE,5,S_PLURAL_MARK,0.1875
S_DEMO_ELEV_DIST,1,S_SVO,0
S_DEMO_ELEV_DIST,2,S_SPECIAL_RECIP_CONSTR,0
S_DEMO_ELEV_DIST,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
S_DEMO_ELEV_DIST,4,S_APPLICATIVE_CONSTRUCTION,0
S_DEMO_ELEV_DIST,5,S_SUBJECT_RELATIVE_ZERO,0
S_DEMO_VIS_NONVIS_DIST,1,S_SVO,0
S_DEMO_VIS_NONVIS_DIST,2,S_SPECIAL_RECIP_CONSTR,0
S_DEMO_VIS_NONVIS_DIST,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
S_DEMO_VIS_NONVIS_DIST,4,S_APPLICATIVE_CONSTRUCTION,0
S_DEMO_VIS_NONVIS_DIST,5,S_SUBJECT_RELATIVE_ZERO,0
S_DEMOCLASS_MARK,1,S_SVO,0
S_DEMOCLASS_MARK,2,S_APPLICATIVE_CONSTRUCTION,0
S_DEMOCLASS_MARK,3,S_SUBJECT_RELATIVE_ZERO,0
S_DEMOCLASS_MARK,4,S_SUBJECT_RELATIVE_PARTICLE,0
S_DEMOCLASS_MARK,5,S_OBJECT_RELATIVE_ZERO,0
M_NONPHONO_NUM_ALLO,1,S_SVO,0
M_NONPHONO_NUM_ALLO,2,S_SPECIAL_RECIP_CONSTR,0
M_NONPHONO_NUM_ALLO,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
M_NONPHONO_NUM_ALLO,4,S_APPLICATIVE_CONSTRUCTION,0
M_NONPHONO_NUM_ALLO,5,S_SUBJECT_RELATIVE_ZERO,0
M_SUPPL_NUM_NOUNS_3_MORE,1,S_SVO,0
M_SUPPL_NUM_NOUNS_3_MORE,2,S_TYPICAL_PASSIVE_CONSTRUCTION,0
M_SUPPL_NUM_NOUNS_3_MORE,3,S_APPLICATIVE_CONSTRUCTION,0
M_SUPPL_NUM_NOUNS_3_MORE,4,S_SUBJECT_RELATIVE_ZERO,0
M_SUPPL_NUM_NOUNS_3_MORE,5,S_SUBJECT_RELATIVE_PARTICLE,0
M_PROD_SING_MARK,1,S_SVO,0
M_PROD_SING_MARK,2,S_TYPICAL_PASSIVE_CONSTRUCTION,0
M_PROD_SING_MARK,3,S_APPLICATIVE_CONSTRUCTION,0
M_PROD_SING_MARK,4,S_SUBJECT_RELATIVE_ZERO,0
M_PROD_SING_MARK,5,S_SUBJECT_RELATIVE_PARTICLE,0
M_PROD_DUAL_MARK,1,S_SVO,0
M_PROD_DUAL_MARK,2,S_TYPICAL_PASSIVE_CONSTRUCTION,0
M_PROD_DUAL_MARK,3,S_APPLICATIVE_CONSTRUCTION,0
M_PROD_DUAL_MARK,4,S_SUBJECT_RELATIVE_ZERO,0
M_PROD_DUAL_MARK,5,S_SUBJECT_RELATIVE_PARTICLE,0
M_PROD_PLURAL_MARK,1,S_BODY_PART_SUBJ,0.1875
M_PROD_PLURAL_MARK,2,S_GIVE_SERIAL,0.1875
M_PROD_PLURAL_MARK,3,INV_PALATAL_NASAL,0.1875
M_PROD_PLURAL_MARK,4,S_EXP_SUBJ_FEAR_VERBAL,0.1875
M_PROD_PLURAL_MARK,5,S_EXPL_SUBJ_EXIST,0.1875
M_ASSOC_PLURAL_MARK,1,S_PLURAL_PREFIX,0.1875
M_ASSOC_PLURAL_MARK,2,S_BODY_PART_SUBJ,0.1875
M_ASSOC_PLURAL_MARK,3,S_EXP_SUBJ_FEAR_VERBAL,0.1875
M_ASSOC_PLURAL_MARK,4,M_ANTIDUAL,0.1875
M_ASSOC_PLURAL_MARK,5,S_TAM_MARK,0.1875
M_PROD_NOUN_DERIVATION,1,S_TRIAL_FREE_MARKER,0.1875
M_PROD_NOUN_DERIVATION,2,M_PROD_TRIAL_MARK_NOUN,0.1875
M_PROD_NOUN_DERIVATION,3,S_SVO,0
M_PROD_NOUN_DERIVATION,4,S_SPECIAL_RECIP_CONSTR,0
M_PROD_NOUN_DERIVATION,5,S_TYPICAL_PASSIVE_CONSTRUCTION,0
M_PROD_AGENT_DERIVATION,1,S_SVO,0
M_PROD_AGENT_DERIVATION,2,S_SPECIAL_RECIP_CONSTR,0
M_PROD_AGENT_DERIVATION,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
M_PROD_AGENT_DERIVATION,4,S_APPLICATIVE_CONSTRUCTION,0
M_PROD_AGENT_DERIVATION,5,S_SUBJECT_RELATIVE_ZERO,0
M_PROD_OBJ_DERIVATION,1,M_PROD_TRIAL_MARK_NOUN,0.1875
M_PROD_OBJ_DERIVATION,2,S_SVO,0
M_PROD_OBJ_DERIVATION,3,S_SPECIAL_RECIP_CONSTR,0
M_PROD_OBJ_DERIVATION,4,S_TYPICAL_PASSIVE_CONSTRUCTION,0
M_PROD_OBJ_DERIVATION,5,S_APPLICATIVE_CONSTRUCTION,0
S_SHAPE_MARK,1,S_SVO,0
S_SHAPE_MARK,2,S_SPECIAL_RECIP_CONSTR,0
S_SHAPE_MARK,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
S_SHAPE_MARK,4,S_APPLICATIVE_CONSTRUCTION,0
S_SHAPE_MARK,5,S_SUBJECT_RELATIVE_ZERO,0
S_ANIMACY_MARK,1,S_SVO,0
S_ANIMACY_MARK,2,S_SPECIAL_RECIP_CONSTR,0
S_ANIMACY_MARK,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
S_ANIMACY_MARK,4,S_APPLICATIVE_CONSTRUCTION,0
S_ANIMACY_MARK,5,S_SUBJECT_RELATIVE_ZERO,0
S_PLANT_MARK,1,S_SVO,0
S_PLANT_MARK,2,S_SPECIAL_RECIP_CONSTR,0
S_PLANT_MARK,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
S_PLANT_MARK,4,S_APPLICATIVE_CONSTRUCTION,0
S_PLANT_MARK,5,S_SUBJECT_RELATIVE_ZERO,0
S_POSSClASS_MARK,1,S_SVO,0
S_POSSClASS_MARK,2,S_SPECIAL_RECIP_CONSTR,0
S_POSSClASS_MARK,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
S_POSSClASS_MARK,4,S_APPLICATIVE_CONSTRUCTION,0
S_POSSClASS_MARK,5,S_SUBJECT_RELATIVE_ZERO,0
S_DIFF_POSS_ALIEN_INALIEN_NOUN,1,S_TRIAL_FREE_MARKER,0.1875
S_DIFF_POSS_ALIEN_INALIEN_NOUN,2,S_SVO,0
S_DIFF_POSS_ALIEN_INALIEN_NOUN,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
S_DIFF_POSS_ALIEN_INALIEN_NOUN,4,S_APPLICATIVE_CONSTRUCTION,0
S_DIFF_POSS_ALIEN_INALIEN_NOUN,5,S_SUBJECT_RELATIVE_ZERO,0
M_ADJ_AS_VERBS_PRED,1,S_SVO,0
M_ADJ_AS_VERBS_PRED,2,S_SPECIAL_RECIP_CONSTR,0
M_ADJ_AS_VERBS_PRED,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
M_ADJ_AS_VERBS_PRED,4,S_APPLICATIVE_CONSTRUCTION,0
M_ADJ_AS_VERBS_PRED,5,S_SUBJECT_RELATIVE_ZERO,0
M_ADJ_ATTRIB_VERB_MORPH,1,S_SVO,0
M_ADJ_ATTRIB_VERB_MORPH,2,S_SPECIAL_RECIP_CONSTR,0
M_ADJ_ATTRIB_VERB_MORPH,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
M_ADJ_ATTRIB_VERB_MORPH,4,S_APPLICATIVE_CONSTRUCTION,0
M_ADJ_ATTRIB_VERB_MORPH,5,S_SUBJECT_RELATIVE_ZERO,0
M_MORPH_CASE_CORE_ARGS,1,S_SVO,0
M_MORPH_CASE_CORE_ARGS,2,S_SPECIAL_RECIP_CONSTR,0
M_MORPH_CASE_CORE_ARGS,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
M_MORPH_CASE_CORE_ARGS,4,S_APPLICATIVE_CONSTRUCTION,0
M_MORPH_CASE_CORE_ARGS,5,S_SUBJECT_RELATIVE_ZERO,0
M_MORPH_CASE_PRON_CORE,1,S_SVO,0
M_MORPH_CASE_PRON_CORE,2,S_SPECIAL_RECIP_CONSTR,0
M_MORPH_CASE_PRON_CORE,3,S_TYPICAL_PASSIVE_CONSTRUCTION,0
M_MORPH_CASE_PRON_CORE,4,S_APPLICATIVE_CONSTRUCTION,0
